ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School_Year,Term,Status
2231746,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2231748,2/2/2022,6/28/2022,0.5,PE,Physical Education,21-22,S2,
2811844,2/2/2022,6/28/2022,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2811450,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2820110,2/2/2022,6/28/2022,0.5,OTHER,Seminar-B,21-22,S2,
2800875,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2794094,2/2/2022,6/28/2022,0.5,OTHER,Army Junior ROTC I-B,21-22,S2,
2792957,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2774695,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2825700,2/2/2022,6/28/2022,0.5,MTH,Geometry-B,21-22,S2,
2770315,2/2/2022,6/28/2022,0.5,SCI,Physics-B,21-22,S2,
2784052,2/2/2022,6/28/2022,0.5,SS,Civics,21-22,S2,
2762668,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts II (Gr 10)-B,21-22,S2,
2793101,2/2/2022,6/28/2022,0.5,PE,Team Sports-B,21-22,S2,
2764867,2/2/2022,6/28/2022,0.5,SCI,Environmental Science-B,21-22,S2,
2709564,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2612195,2/2/2022,2/27/2022,0.5,ART,Speech-B,21-22,S2,Dropped
2612191,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2612193,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2612188,2/2/2022,6/28/2022,0.5,PE,Physical Education,21-22,S2,
2612197,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2802497,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2804488,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2801389,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2805120,2/2/2022,6/28/2022,0.5,OTHER,Army Junior ROTC I-B,21-22,S2,
2801840,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2807284,2/2/2022,6/28/2022,0.5,MTH,Mathematics Seminar-B,21-22,S2,
2634387,2/2/2022,6/28/2022,0.5,PE,Health Education,21-22,S2,
2634384,2/2/2022,6/28/2022,0.5,LANG,IB Spanish III-B,21-22,S2,
2223419,2/2/2022,6/28/2022,0.5,ELA,"English Lang Arts I (Gr 9), Honors-B",21-22,S2,
2223421,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2223422,2/2/2022,6/28/2022,0.5,MTH,"Algebra I, Honors-B",21-22,S2,
2230052,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2810544,2/2/2022,6/28/2022,0.5,PE,Team Sports-B,21-22,S2,
2808280,2/2/2022,6/28/2022,0.5,OTHER,Algebra Lab SGI-B,21-22,S2,
2809507,2/2/2022,6/28/2022,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2808268,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2807751,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2809215,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2809896,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2836882,2/2/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2834606,2/2/2022,6/28/2022,0.5,ART,Digital Sound Design I-B,21-22,S2,
2812806,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2808454,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2808868,2/2/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2809135,2/2/2022,6/28/2022,0.5,PE,Physical Education,21-22,S2,
2837082,2/2/2022,6/28/2022,0.5,OTHER,Seminar-B,21-22,S2,
2825451,2/2/2022,6/28/2022,0.5,PE,Physical Education,21-22,S2,
2772566,2/2/2022,6/28/2022,0.5,SS,"U.S. History & Geography, Honors-B",21-22,S2,
2808083,2/2/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2777443,2/2/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2832146,2/2/2022,6/28/2022,0.5,ELA,"English Lang Arts I (Gr 9), Honors-B",21-22,S2,
2772348,2/2/2022,6/28/2022,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2852787,2/7/2022,6/28/2022,0.5,SS,U.S. History & Geography-B,21-22,S2,
2852789,2/7/2022,6/28/2022,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2852790,2/7/2022,6/28/2022,0.5,MTH,Personal Finance-B,21-22,S2,
2852785,2/7/2022,6/28/2022,0.5,MTH,Algebra I-B,21-22,S2,
2852786,2/7/2022,6/28/2022,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2852788,2/7/2022,6/28/2022,0.5,OTHER,Employability Skills-B,21-22,S2,
2852709,2/8/2022,6/28/2022,0.5,OTHER,ESE OG Reading Intervention (9-12)-A,21-22,S2,
2859978,2/9/2022,6/28/2022,0.5,ART,Visual Arts - 2D-B,21-22,S2,
2863915,2/11/2022,6/28/2022,0.5,OTHER,ESE OG Reading Intervention (9-12)-A,21-22,S2,
2865393,2/14/2022,6/28/2022,0.5,PE,Physical Education,21-22,S2,
2870968,2/28/2022,6/28/2022,0.5,OTHER,Army Junior ROTC I-B,21-22,S2,
2879011,3/4/2022,6/28/2022,0.5,OTHER,"Acad Success Strategies-A, Virt (Edg)-B",21-22,S2,
2888041,3/15/2022,6/28/2022,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2902324,4/7/2022,4/21/2022,0.5,ART,Band I-B,21-22,S2,Dropped
3075511,7/11/2022,7/13/2022,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",21-22,YR,Dropped
3075512,7/11/2022,7/13/2022,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",21-22,YR,Dropped
3078520,7/11/2022,8/10/2022,0.5,MTH,"Algebra I, Virt (Edg)-B",21-22,YR,
3078537,7/11/2022,8/10/2022,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",21-22,YR,
3078538,7/11/2022,8/10/2022,0.5,SS,"Civics, Virt (Edg)",21-22,YR,
3121811,7/13/2022,8/5/2022,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",21-22,YR,
3121813,7/13/2022,8/5/2022,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",21-22,YR,
3435614,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3435762,8/29/2022,1/24/2023,0.5,OTHER,Digital Electronics-A,22-23,S1,
3435615,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3435616,8/29/2022,9/14/2022,0.5,ART,Drawing / Painting I-A,22-23,S1,Dropped
3435618,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3435619,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3302478,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3302618,8/29/2022,1/24/2023,0.5,SS,Economics,22-23,S1,
3302708,8/29/2022,9/27/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3302758,8/29/2022,9/27/2022,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,Dropped
3554081,8/29/2022,9/15/2022,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,S1,Dropped
3302599,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3397663,8/29/2022,1/24/2023,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,S1,
3395153,8/29/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3395154,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3395155,8/29/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3397665,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3397667,8/29/2022,9/21/2022,0.5,OTHER,Army Junior ROTC I-A,22-23,S1,Dropped
3226815,8/29/2022,9/8/2022,0.5,MTH,Algebra I-A,22-23,S1,Dropped
3226769,8/29/2022,9/8/2022,0.5,SS,Civics,22-23,S1,Dropped
3226967,8/29/2022,1/24/2023,0.5,OTHER,Health Care Occupations I-A,22-23,S1,
3226911,8/29/2022,9/8/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3226673,8/29/2022,9/8/2022,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,Dropped
3226577,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
2956160,8/29/2022,1/24/2023,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",22-23,S1,
2956157,8/29/2022,1/24/2023,0.5,OTHER,"English Test Prep, SAT (Gr 10)",22-23,S1,
2956158,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
2964490,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
2964491,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3492608,8/29/2022,1/24/2023,0.5,OTHER,Intro. GISArcPro Fundamentals - DE EMU,22-23,S1,
3476890,8/29/2022,1/24/2023,0.5,SCI,Chemistry-A,22-23,S1,
3018856,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3018857,8/29/2022,1/24/2023,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,
3018859,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3018860,8/29/2022,9/27/2022,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,Dropped
3018861,8/29/2022,1/24/2023,0.5,MTH,"Geometry, Honors-A",22-23,S1,
3385086,8/29/2022,1/24/2023,0.5,MTH,Algebra II-A,22-23,S1,
3437967,8/29/2022,9/18/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3437899,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3437888,8/29/2022,1/24/2023,0.5,SS,Economics,22-23,S1,
3437889,8/29/2022,1/24/2023,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,
3437956,8/29/2022,9/18/2022,0.5,MTH,Geometry-A,22-23,S1,Dropped
3252087,8/29/2022,1/24/2023,0.5,ART,Concert Band-A,22-23,S1,
3427692,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3427700,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3427703,8/29/2022,1/24/2023,0.5,SS,Economics,22-23,S1,
3427706,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3434270,8/29/2022,1/24/2023,0.5,LANG,"Spanish I, ESL-A",22-23,S1,
3427697,8/29/2022,1/24/2023,0.5,PE,Team Sports-A,22-23,S1,
3442903,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3443774,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3443775,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3443044,8/29/2022,1/24/2023,0.5,SS,World Hist and Geography-A,22-23,S1,
3443025,8/29/2022,9/20/2022,0.5,OTHER,African American History-A,22-23,S1,Dropped
3442921,8/29/2022,8/31/2022,0.5,OTHER,Employability Skills-A,22-23,S1,Dropped
3496887,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3496888,8/29/2022,12/5/2022,0.5,SS,Civics,22-23,S1,Dropped
3497091,8/29/2022,9/22/2022,0.5,ELA,"English Lang Arts II (Gr 10), ESL-A",22-23,S1,Dropped
3497089,8/29/2022,1/24/2023,0.5,LANG,"Spanish I, ESL-A",22-23,S1,
3497090,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3497093,8/29/2022,1/24/2023,0.5,ART,Music Appreciation-A,22-23,S1,
3347731,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3347730,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3347732,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3233772,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3233774,8/29/2022,9/9/2022,0.5,OTHER,Sociology of Sports,22-23,S1,Dropped
3233777,8/29/2022,9/9/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3234462,8/29/2022,9/8/2022,0.5,LANG,Spanish I-A,22-23,S1,Dropped
3234463,8/29/2022,9/8/2022,0.5,MTH,Geometry-A,22-23,S1,Dropped
3550874,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3452616,8/29/2022,9/7/2022,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3440581,8/29/2022,9/7/2022,0.5,OTHER,Computer Science Principles-A,22-23,S1,Dropped
3452426,8/29/2022,9/7/2022,0.5,ART,Art Portfolio-A,22-23,S1,Dropped
3433803,8/29/2022,9/7/2022,0.5,SS,U.S. History & Geography-A,22-23,S1,Dropped
3434015,8/29/2022,9/7/2022,0.5,MTH,Algebra I-A,22-23,S1,Dropped
3434096,8/29/2022,9/7/2022,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3213617,8/29/2022,1/24/2023,0.5,OTHER,OG Reading Intervention (Gr 10)-A *,22-23,S1,
3209872,8/29/2022,1/24/2023,0.5,ART,Concert Band-A,22-23,S1,
3358487,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3358488,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3358485,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3358486,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3484269,8/29/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3484126,8/29/2022,9/8/2022,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3484420,8/29/2022,9/25/2022,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,Dropped
3484488,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3484250,8/29/2022,9/7/2022,0.5,OTHER,Marketing and Entrepreneurship I-A,22-23,S1,Dropped
3484284,8/29/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3473078,8/29/2022,8/30/2022,0.5,ELA,"English Lang Arts I (Gr 9), Honors-A",22-23,S1,Dropped
3473075,8/29/2022,8/30/2022,0.5,MTH,"Algebra I, Honors-A",22-23,S1,Dropped
3560458,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3473081,8/29/2022,8/30/2022,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3473074,8/29/2022,8/30/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3473076,8/29/2022,8/30/2022,0.5,SS,"U.S. History & Geography, Honors-A",22-23,S1,Dropped
3445001,8/29/2022,1/24/2023,0.5,PE,Physical Education,22-23,S1,
3444949,8/29/2022,1/24/2023,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,
3546774,8/29/2022,9/23/2022,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3546777,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3546773,8/29/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3546776,8/29/2022,1/24/2023,0.5,OTHER,Seminar-A,22-23,S1,
3546775,8/29/2022,9/21/2022,0.5,SCI,Next Gen Earth and Space Science-A,22-23,S1,Dropped
3546778,8/29/2022,9/23/2022,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3320664,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3320666,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3320668,8/29/2022,1/24/2023,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,
3320670,8/29/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3320672,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3320674,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
2969368,8/29/2022,9/27/2022,0.5,SS,Civics,22-23,S1,Dropped
2969369,8/29/2022,9/27/2022,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,Dropped
2969370,8/29/2022,9/27/2022,0.5,MTH,Geometry-A,22-23,S1,Dropped
2969371,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
2969372,8/29/2022,9/27/2022,0.5,OTHER,Seminar-A,22-23,S1,Dropped
2969373,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3445874,8/29/2022,9/27/2022,0.5,OTHER,Health Care Occupations II-A,22-23,S1,Dropped
3317029,8/29/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3317030,8/29/2022,1/24/2023,0.5,PE,Physical Education,22-23,S1,
3317031,8/29/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3320915,8/29/2022,1/24/2023,0.5,OTHER,CTE Bus Adm Mgmt and Ops I-A,22-23,S1,
3320917,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3320918,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
2937602,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts III (Gr 11)-A,22-23,S1,
2937601,8/29/2022,1/24/2023,0.5,MTH,Algebra II-A,22-23,S1,
2937600,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
2937604,8/29/2022,1/24/2023,0.5,SS,World Hist and Geography-A,22-23,S1,
2937605,8/29/2022,1/24/2023,0.5,ART,Visual Arts - 2D-A,22-23,S1,
3216212,8/29/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3511432,8/29/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3511495,8/29/2022,1/24/2023,0.5,ART,Music Appreciation-A,22-23,S1,
3393421,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3019549,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3019551,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
3019553,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3220057,8/29/2022,10/25/2022,0.5,PE,Health Education,22-23,S1,Dropped
3220325,8/29/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3220407,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3220191,8/29/2022,10/25/2022,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3220465,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3351344,8/29/2022,9/13/2022,0.5,OTHER,Health Care Occupations I-A,22-23,S1,Dropped
3449405,8/29/2022,1/24/2023,0.5,ART,Orchestra I-A,22-23,S1,
3449651,8/29/2022,9/21/2022,0.5,MTH,Algebra I-A,22-23,S1,Dropped
3448435,8/29/2022,1/24/2023,0.5,ART,Music Theory I-A,22-23,S1,
3449659,8/29/2022,9/24/2022,0.5,PE,Physical Education,22-23,S1,Dropped
3449655,8/29/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3449657,8/29/2022,9/24/2022,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3449653,8/29/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3448446,8/29/2022,1/24/2023,0.5,ART,Strings-A,22-23,S1,
3434922,8/29/2022,9/12/2022,0.5,ART,Fibers and Textile Design I-A,22-23,S1,Dropped
3484025,8/29/2022,1/24/2023,0.5,OTHER,Computer Science Principles-A,22-23,S1,
3497221,8/29/2022,1/24/2023,0.5,OTHER,Digital Electronics-A,22-23,S1,
3409294,8/29/2022,1/24/2023,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",22-23,S1,
3409161,8/29/2022,1/24/2023,0.5,SS,"Civics, Honors",22-23,S1,
3497051,8/29/2022,12/7/2022,0.5,OTHER,Army Junior ROTC III-A,22-23,S1,Dropped
3409007,8/29/2022,1/24/2023,0.5,MTH,"Geometry, Honors-A",22-23,S1,
3409087,8/29/2022,1/24/2023,0.5,SCI,"Next Gen Biology, Honors-A",22-23,S1,
3340836,8/29/2022,9/21/2022,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",22-23,S1,Dropped
3340839,8/29/2022,1/24/2023,0.5,SS,Economics,22-23,S1,
3340840,8/29/2022,8/31/2022,0.5,LANG,IB Spanish IV-A,22-23,S1,Dropped
3340842,8/29/2022,1/24/2023,0.5,MTH,"Geometry, Honors-A",22-23,S1,
3340844,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3340846,8/29/2022,8/31/2022,0.5,OTHER,AP Seminar-A,22-23,S1,Dropped
2963574,8/29/2022,1/24/2023,0.5,SS,Civics,22-23,S1,
2956096,8/29/2022,1/24/2023,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",22-23,S1,
2956098,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
2956097,8/29/2022,1/24/2023,0.5,OTHER,"English Test Prep, SAT (Gr 10)",22-23,S1,
3492602,8/29/2022,1/24/2023,0.5,OTHER,Intro. GISArcPro Fundamentals - DE EMU,22-23,S1,
3428841,8/29/2022,1/24/2023,0.5,PE,Team Sports-A,22-23,S1,
3476613,8/29/2022,1/24/2023,0.5,SCI,Chemistry-A,22-23,S1,
3147570,8/29/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3147644,8/29/2022,1/24/2023,0.5,SS,World Hist and Geography-A,22-23,S1,
3147829,8/29/2022,12/13/2022,0.5,OTHER,Foundations of IT and Cybersecurity -A,22-23,S1,Dropped
3148069,8/29/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3147681,8/29/2022,1/24/2023,0.5,OTHER,Seminar-A,22-23,S1,
3147718,8/29/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3147792,8/29/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3276513,8/29/2022,1/24/2023,0.5,OTHER,"Math Test Prep, SAT (Gr 10)",22-23,S1,
3226407,8/29/2022,9/14/2022,0.5,SS,Civics,22-23,S1,Dropped
3226213,8/29/2022,9/14/2022,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3226501,8/29/2022,9/14/2022,0.5,ART,Painting I-A,22-23,S1,Dropped
3226360,8/29/2022,9/14/2022,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,Dropped
3226548,8/29/2022,9/22/2022,0.5,MTH,Geometry-A,22-23,S1,Dropped
3559899,8/30/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3559903,8/30/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3559902,8/30/2022,1/24/2023,0.5,PE,Health Education,22-23,S1,
3561464,8/30/2022,1/24/2023,0.5,OTHER,Seminar-A,22-23,S1,
3561451,8/30/2022,1/24/2023,0.5,OTHER,Introduction to Engineering Design-A,22-23,S1,
3561052,8/30/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3560626,8/30/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3560451,8/30/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3575970,8/31/2022,1/24/2023,0.5,ART,Visual Arts - 3D-A,22-23,S1,
3589150,8/31/2022,1/24/2023,0.5,OTHER,AP Seminar-A,22-23,S1,
3589153,8/31/2022,1/24/2023,0.5,LANG,IB Spanish IV-A,22-23,S1,
3617392,9/7/2022,1/24/2023,0.5,LANG,Spanish I-A,22-23,S1,
3617391,9/7/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3611224,9/7/2022,1/24/2023,0.5,ART,Debate Forensics-A,22-23,S1,
3611200,9/7/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3611094,9/7/2022,1/24/2023,0.5,ART,Art Portfolio-A,22-23,S1,
3609100,9/7/2022,9/8/2022,0.5,OTHER,Marketing and Entrepreneurship I-A,22-23,S1,Dropped
3615796,9/8/2022,1/24/2023,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",22-23,S1,
3615807,9/8/2022,10/17/2022,0.5,MTH,Algebra I-A,22-23,S1,Dropped
3615798,9/8/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3615805,9/8/2022,9/29/2022,0.5,SS,Civics,22-23,S1,Dropped
3611216,9/8/2022,1/24/2023,0.5,SS,U.S. History & Geography-A,22-23,S1,
3611085,9/8/2022,1/24/2023,0.5,MTH,Algebra I-A,22-23,S1,
3611211,9/8/2022,1/24/2023,0.5,OTHER,Career Exploration-A,22-23,S1,
3611087,9/8/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3609104,9/8/2022,9/16/2022,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,S1,Dropped
3609112,9/8/2022,1/24/2023,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3626677,9/9/2022,1/24/2023,0.5,OTHER,AP Computer Science Principles-A,22-23,S1,
3626678,9/9/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3636114,9/12/2022,1/24/2023,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3636267,9/12/2022,1/24/2023,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3636273,9/12/2022,1/24/2023,0.5,PE,Multicultural Dance-A,22-23,S1,
3636275,9/12/2022,1/24/2023,0.5,ART,Drawing / Painting I-A,22-23,S1,
3636269,9/12/2022,1/24/2023,0.5,SS,World Hist and Geography-A,22-23,S1,
3636265,9/12/2022,1/24/2023,0.5,MTH,Geometry-A,22-23,S1,
3636732,9/12/2022,1/24/2023,0.5,ART,Visual Arts - 2D-A,22-23,S1,
3641732,9/13/2022,9/29/2022,0.5,ART,Music Appreciation-A,22-23,S1,Dropped
3652675,9/14/2022,1/24/2023,0.5,OTHER,Computer Science Principles-A,22-23,S1,
3649468,9/14/2022,1/24/2023,0.5,SCI,Next Gen Biology-A,22-23,S1,
3651582,9/14/2022,9/15/2022,0.5,ART,Intro to Programming,22-23,S1,Dropped
3651584,9/14/2022,9/22/2022,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,Dropped
3651589,9/14/2022,9/22/2022,0.5,SS,Civics,22-23,S1,Dropped
3658360,9/15/2022,9/27/2022,0.5,PE,Team Sports-A,22-23,S1,Dropped
